budget_user_id,month_year,group,budget_user_name,Zaposlitve,Bruto placa,NA1,C,NA2,D,NA3,E,NA4,NA5,NA6,I,NA7,J,NA8,O,NA9
92509,2020-01,3.2. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA ZDRAVSTVA,ZD VRHNIKA,101,182.869,1.811,13.396,133,0,0,376,4,420,4,10.586,105,693,7,4.902,49
92517,2020-01,3.2. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA ZDRAVSTVA,Zdravstveni dom Zagorje ob Savi,91,157.760,1.734,9.727,107,1.228,13,6.441,71,248,3,9.689,106,7.061,78,18.347,202
92525,2020-01,3.2. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA ZDRAVSTVA,ZDRAVSTVENI DOM ŽALEC,109,212.649,1.951,14.380,132,809,7,14.377,132,256,2,13.358,123,2.088,19,0,0
92533,2020-01,3.2. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA ZDRAVSTVA,"SVETOVALNI CENTER, LJUBLJANA",32,73.483,2.296,5.705,178,0,0,1.735,54,0,0,5.473,171,0,0,0,0
92576,2020-01,3.2. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA ZDRAVSTVA,ZD ZOBOZDRAVSTVENO VARSTVO,87,254.600,2.926,11.184,129,65.551,753,3.594,41,0,0,10.716,123,693,8,1.113,13
92630,2020-01,3.2. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA ZDRAVSTVA,ZAVOD REP.SLOVENIJEZA TRANSF.MEDICINO,385,815.621,2.118,67.627,176,5.410,14,68.910,179,0,0,42.643,111,12.162,32,29.765,77
92762,2020-01,3.2. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA ZDRAVSTVA,Zdravstveni dom Medvode,86,154.277,1.794,11.238,131,1.281,15,6.031,70,0,0,8.365,97,0,0,0,0
92770,2020-01,3.2. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA ZDRAVSTVA,ZAVOD RS ZA PRESADITVE ORGANOV IN TKIV,10,23.275,2.327,2.228,223,0,0,668,67,6,1,718,72,0,0,0,0
26468,2020-01,3.3. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA SOCIALNEGA VARSTVA,DOM STAREJŠIH OBČANOV  AJDOVŠČ,95,121.205,1.276,16.572,174,1.735,18,121,1,0,0,11.611,122,50,1,0,0
26476,2020-01,3.3. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA SOCIALNEGA VARSTVA,DOM OB SAVINJI CELJE,195,235.863,1.210,30.666,157,934,5,0,0,366,2,23.553,121,13.192,68,0,0
26484,2020-01,3.3. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA SOCIALNEGA VARSTVA,DSO Črnomelj,97,133.649,1.378,21.492,222,0,0,1.884,19,7,0,10.505,108,0,0,0,0
26492,2020-01,3.3. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA SOCIALNEGA VARSTVA,DOM UPOKOJENCEV DOMŽALE,90,113.574,1.262,16.787,187,1.143,13,395,4,0,0,0,0,0,0,0,0
26506,2020-01,3.3. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA SOCIALNEGA VARSTVA,KOROŠKI DOM STAROSTNIKOV,234,280.937,1.201,39.991,171,3.295,14,0,0,0,0,27.672,118,10.358,44,0,0
26514,2020-01,3.3. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA SOCIALNEGA VARSTVA,DOM STAREJŠIH OBČANOV GROSUPLJE,160,174.717,1.092,22.147,138,524,3,675,4,39,0,19.709,123,11.146,70,0,0
26522,2020-01,3.3. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA SOCIALNEGA VARSTVA,DOM STAREJŠIH HRASTNIK,79,100.828,1.276,15.756,199,0,0,2.076,26,0,0,8.028,102,0,0,0,0
26549,2020-01,3.3. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA SOCIALNEGA VARSTVA,DOM STAREJŠIH OBČANOV,118,168.217,1.426,28.739,244,0,0,2.497,21,0,0,10.057,85,1.154,10,0,0
26557,2020-01,3.3. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA SOCIALNEGA VARSTVA,DOM UPOKOJENCEV IZOLA,108,150.268,1.391,23.552,218,0,0,16,0,0,0,14.354,133,6.949,64,0,0
26565,2020-01,3.3. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA SOCIALNEGA VARSTVA,DOM UPOKOJENCEV DR.FRANCETA BERGELJA JESENICE,143,169.702,1.187,23.761,166,376,3,1.680,12,197,1,12.325,86,0,0,0,0
26573,2020-01,3.3. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA SOCIALNEGA VARSTVA,DOM STAREJŠIH OBČANOV KAMNIK,107,149.307,1.395,20.961,196,1.807,17,10.541,99,0,0,0,0,613,6,0,0
26581,2020-01,3.3. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA SOCIALNEGA VARSTVA,DOM STAREJŠIH OBČANOV TEZNO,121,148.118,1.224,22.105,183,669,6,97,1,0,0,15.529,128,0,0,0,0
26590,2020-01,3.3. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA SOCIALNEGA VARSTVA,Dom starejših občanov Kočevje,97,129.545,1.336,19.131,197,342,4,1.801,19,0,0,10.045,104,1.631,17,0,0
26603,2020-01,3.3. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA SOCIALNEGA VARSTVA,Obalni dom upokojencev Koper,170,214.343,1.261,29.769,175,2.200,13,39,0,0,0,24.769,146,1.270,7,0,0
26611,2020-01,3.3. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA SOCIALNEGA VARSTVA,DOM UPOKOJENCEV KRANJ,160,202.804,1.268,29.785,186,1.116,7,299,2,0,0,17.055,107,4.398,27,0,0
26620,2020-01,3.3. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA SOCIALNEGA VARSTVA,Dom starejŠih ObČanov KrŠko,120,162.881,1.357,26.129,218,606,5,7.034,59,0,0,12.800,107,1.386,12,0,0
26638,2020-01,3.3. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA SOCIALNEGA VARSTVA,DOM STAREJŠIH LENDAVA  IDOESEBB POLGAROK OTTHONA,97,135.671,1.399,23.562,243,217,2,0,0,0,0,10.619,109,0,0,0,0
26646,2020-01,3.3. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA SOCIALNEGA VARSTVA,DOM UPOKOJENCEV CENTER,219,266.956,1.219,39.645,181,1.619,7,0,0,0,0,27.670,126,4.618,21,0,0
26654,2020-01,3.3. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA SOCIALNEGA VARSTVA,DOM STAREJŠIH OBČANOV,360,434.895,1.208,65.663,182,1.445,4,7.219,20,0,0,33.921,94,865,2,0,0
26662,2020-01,3.3. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA SOCIALNEGA VARSTVA,DOM STAREJŠIH OBČANOV BEŽIGRAD,116,150.238,1.295,22.392,193,291,3,6.769,58,0,0,12.146,105,0,0,0,0
26670,2020-01,3.3. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA SOCIALNEGA VARSTVA,DSO LJUBLJANA MOSTE-POLJE,114,150.429,1.320,20.690,181,2.901,25,5.650,50,0,0,12.510,110,693,6,0,0
26689,2020-01,3.3. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA SOCIALNEGA VARSTVA,DOM STAREJŠIH OBČANOV LJ.ŠIŠKA,121,188.608,1.559,22.131,183,37.394,309,109,1,0,0,15.107,125,288,2,0,0
26697,2020-01,3.3. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA SOCIALNEGA VARSTVA,DOM STAREJŠIH LOGATEC,97,114.165,1.177,17.121,177,1.970,20,1.071,11,0,0,11.776,121,5.752,59,0,0
26700,2020-01,3.3. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA SOCIALNEGA VARSTVA,DOM DANICE VOGRINEC MARIBOR,477,622.467,1.305,101.852,214,918,2,211,0,300,1,0,0,5.802,12,0,0
26719,2020-01,3.3. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA SOCIALNEGA VARSTVA,DOM POČITKA MENGEŠ,147,191.816,1.305,29.455,200,4.557,31,1.951,13,0,0,18.887,128,0,0,0,0
26727,2020-01,3.3. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA SOCIALNEGA VARSTVA,DOM STAREJŠIH OBČANOV METLIKA,119,143.850,1.209,22.249,187,0,0,497,4,0,0,6.522,55,1.464,12,0,0
26735,2020-01,3.3. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA SOCIALNEGA VARSTVA,DOM STAREJŠIH Rakičan,254,312.742,1.231,45.277,178,913,4,658,3,0,0,32.191,127,1.541,6,0,0
26743,2020-01,3.3. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA SOCIALNEGA VARSTVA,DOM UPOKOJENCEV GRADIŠČE,73,86.768,1.189,11.831,162,548,8,0,0,0,0,8.307,114,2.079,28,0,0
26751,2020-01,3.3. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA SOCIALNEGA VARSTVA,DOM UPOKOJENCEV NOVA GORICA,234,287.371,1.228,41.055,175,737,3,0,0,0,0,30.484,130,693,3,0,0
26760,2020-01,3.3. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA SOCIALNEGA VARSTVA,DOM STAREJŠIH OBČANOV,239,313.431,1.311,48.965,205,2.415,10,255,1,0,0,23.001,96,868,4,0,0
26778,2020-01,3.3. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA SOCIALNEGA VARSTVA,DOM UPOKOJENCEV POLZELA,98,136.555,1.393,20.281,207,3.061,31,4.237,43,0,0,13.968,143,0,0,0,0
26786,2020-01,3.3. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA SOCIALNEGA VARSTVA,DOM UPOKOJENCEV POSTOJNA,94,116.357,1.238,16.741,178,622,7,3.932,42,0,0,10.813,115,693,7,0,0
26794,2020-01,3.3. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA SOCIALNEGA VARSTVA,DOM STAREJŠIH OBČANOV PREDDVOR,121,149.074,1.232,22.725,188,1.350,11,1.106,9,0,0,14.853,123,0,0,0,0
26808,2020-01,3.3. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA SOCIALNEGA VARSTVA,DOM UPOKOJENCEV PTUJ,420,489.698,1.166,76.462,182,161,0,0,0,0,0,57.884,138,6.405,15,0,0
26816,2020-01,3.3. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA SOCIALNEGA VARSTVA,DOM DR. JANKA BENEDIKA RADOVLJICA,153,178.456,1.166,25.484,167,2.077,14,984,6,0,0,16.872,110,1.789,12,0,0
26824,2020-01,3.3. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA SOCIALNEGA VARSTVA,TRUBARJEV DOM UPOKOJENCEV,106,145.517,1.373,23.335,220,26,0,48,0,0,0,14.501,137,519,5,0,0
26832,2020-01,3.3. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA SOCIALNEGA VARSTVA,DUO IMPOLJCA,343,456.424,1.331,84.889,247,1.239,4,188,1,0,0,37.808,110,2.483,7,0,0
26840,2020-01,3.3. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA SOCIALNEGA VARSTVA,DOM UPOKOJENCEV SEŽANA,111,133.397,1.202,19.255,173,0,0,0,0,0,0,13.003,117,0,0,0,0
26859,2020-01,3.3. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA SOCIALNEGA VARSTVA,DOM DR. JOŽETA POTRČA POLJČANE,191,237.926,1.246,37.089,194,0,0,698,4,366,2,19.329,101,1.485,8,0,0
26867,2020-01,3.3. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA SOCIALNEGA VARSTVA,LAMBRECHTOV DOM,113,129.772,1.148,16.502,146,245,2,0,0,0,0,8.681,77,1.732,15,0,0
26875,2020-01,3.3. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA SOCIALNEGA VARSTVA,DOM STAREJŠIH ŠENTJUR,96,117.117,1.220,16.468,172,346,4,302,3,0,0,9.063,94,1.039,11,0,0
26883,2020-01,3.3. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA SOCIALNEGA VARSTVA,DOM UPOKOJENCEV ŠMARJE/JELŠAH,129,173.161,1.342,26.407,205,1.137,9,1.074,8,0,0,12.794,99,865,7,0,0
26891,2020-01,3.3. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA SOCIALNEGA VARSTVA,DOM UPOKOJENCEV PODBRDO,169,252.903,1.496,39.606,234,21.359,126,8,0,0,0,19.134,113,3.291,19,0,0
26905,2020-01,3.3. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA SOCIALNEGA VARSTVA,DOM UPOKOJENCEV FRANC SALAMON TRBOVLJE,200,248.566,1.243,40.521,203,753,4,3.491,17,0,0,22.535,113,1.818,9,0,0
26913,2020-01,3.3. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA SOCIALNEGA VARSTVA,DOM STAREJŠIH OBČANOV TREBNJE,120,164.947,1.375,25.606,213,859,7,687,6,160,1,13.937,116,0,0,0,0
26921,2020-01,3.3. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA SOCIALNEGA VARSTVA,DOM PETRA UZARJA,123,147.927,1.203,20.124,164,3.705,30,306,2,0,0,13.042,106,6.590,54,0,0
26930,2020-01,3.3. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA SOCIALNEGA VARSTVA,Dom za varstvo odraslih Velenje,107,137.332,1.283,19.760,185,4.732,44,0,0,0,0,11.842,111,25.447,238,0,0
26948,2020-01,3.3. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA SOCIALNEGA VARSTVA,DOM UPOKOJENCEV VRHNIKA,137,180.124,1.315,25.179,184,1.224,9,5.150,38,0,0,18.258,133,1.645,12,0,0
26956,2020-01,3.3. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA SOCIALNEGA VARSTVA,DOM STAREJŠIH OBČANOV,135,155.314,1.150,21.209,157,94,1,2.298,17,0,0,14.627,108,788,6,0,0
26964,2020-01,3.3. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA SOCIALNEGA VARSTVA,DOM NINE POKORN GRMOVJE,164,237.408,1.448,43.523,265,2.568,16,287,2,0,0,54,0,382,2,0,0
26972,2020-01,3.3. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA SOCIALNEGA VARSTVA,CENTER ZA VARSTVO IN DELO,104,151.424,1.456,27.632,266,1.684,16,-40,0,0,0,12.263,118,0,0,0,0
26980,2020-01,3.3. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA SOCIALNEGA VARSTVA,"CENTER ZA USPOSABLJANJE,DELO IN VARSTVO",255,376.514,1.477,72.601,285,501,2,902,4,0,0,26.155,103,4.387,17,0,0
26999,2020-01,3.3. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA SOCIALNEGA VARSTVA,VDC ŠENTJUR,30,42.020,1.401,5.974,199,318,11,0,0,0,0,3.197,107,0,0,0,0
30007,2020-01,3.3. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA SOCIALNEGA VARSTVA,PRIZMA PONIKVE,86,106.964,1.244,19.702,229,1.926,22,105,1,0,0,11.568,135,992,12,0,0
30015,2020-01,3.3. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA SOCIALNEGA VARSTVA,CUDV Dobrna,163,217.547,1.335,35.237,216,3.141,19,717,4,0,0,18.516,114,2.641,16,0,0
30023,2020-01,3.3. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA SOCIALNEGA VARSTVA,ZUDV Dornava,439,715.821,1.631,140.122,319,0,0,0,0,0,0,62.470,142,1.386,3,0,0
30031,2020-01,3.3. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA SOCIALNEGA VARSTVA,"CENTER ZA USPOSABLJANJE, DELO IN VARSTVO DOLFKE BOŠTJANČIČ",512,852.440,1.665,163.447,319,17.782,35,3.182,6,0,0,2.500,5,3.331,7,701,1
30040,2020-01,3.3. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA SOCIALNEGA VARSTVA,DOM LUKAVCI,231,332.538,1.440,67.767,293,235,1,0,0,0,0,23.802,103,2.193,9,0,0
30058,2020-01,3.3. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA SOCIALNEGA VARSTVA,SVZ HRASTOVEC,515,734.548,1.426,159.013,309,989,2,3.275,6,883,2,50.131,97,474.436,921,0,0
30066,2020-01,3.3. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA SOCIALNEGA VARSTVA,DOM TISJE,169,205.027,1.213,30.521,181,299,2,1.741,10,0,0,17.677,105,1.530,9,0,0
30074,2020-01,3.3. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA SOCIALNEGA VARSTVA,CUDV RADOVLJICA,171,238.416,1.394,40.227,235,0,0,0,0,0,0,25.031,146,433,3,0,0
30082,2020-01,3.3. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA SOCIALNEGA VARSTVA,Dom na Krasu,142,198.257,1.396,34.474,243,885,6,374,3,0,0,17.324,122,1.730,12,0,0
30090,2020-01,3.3. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA SOCIALNEGA VARSTVA,"CENTER SLEPIH, SLABOVIDNIH",135,178.562,1.323,25.973,192,1.026,8,6,0,0,0,17.200,127,230,2,0,0
30732,2020-01,3.3. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA SOCIALNEGA VARSTVA,VARSTVENO DELOVNI CENTER KRANJ,70,85.139,1.216,12.061,172,233,3,253,4,0,0,7.504,107,288,4,0,0
30740,2020-01,3.3. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA SOCIALNEGA VARSTVA,VDC TONČKE HOČEVAR,129,176.151,1.366,24.454,190,3.291,26,0,0,0,0,15.899,123,795,6,0,0
30759,2020-01,3.3. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA SOCIALNEGA VARSTVA,VDC POLŽ  MARIBOR,123,145.337,1.182,21.431,174,450,4,86,1,0,0,13.280,108,0,0,0,0
30767,2020-01,3.3. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA SOCIALNEGA VARSTVA,VARSTVENO DELOVNI CENTER NOVO MESTO,103,138.163,1.341,26.275,255,625,6,1.272,12,0,0,9.118,89,288,3,0,0
30775,2020-01,3.3. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA SOCIALNEGA VARSTVA,VARSTVENO DELOVNI CENTER,54,76.573,1.418,11.284,209,476,9,0,0,0,0,5.966,110,0,0,0,0
30856,2020-01,3.3. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA SOCIALNEGA VARSTVA,VARSTVENO DELOVNI CENTER INCE,39,51.186,1.312,6.914,177,0,0,0,0,0,0,5.488,141,0,0,0,0
30864,2020-01,3.3. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA SOCIALNEGA VARSTVA,VDC Krško-Leskovec,40,61.141,1.529,9.234,231,0,0,0,0,0,0,4.054,101,0,0,0,0
30872,2020-01,3.3. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA SOCIALNEGA VARSTVA,DSO FuŽine,98,121.248,1.237,17.302,177,1.286,13,861,9,97,1,12.797,131,0,0,0,0
30899,2020-01,3.3. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA SOCIALNEGA VARSTVA,DOM STAREJŠIH NA FARI,105,138.981,1.324,21.313,203,2.517,24,231,2,0,0,9.105,87,188,2,0,0
30902,2020-01,3.3. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA SOCIALNEGA VARSTVA,DOM STAREJŠIH OBČANOV,109,131.507,1.206,21.799,200,0,0,1.209,11,0,0,10.302,95,346,3,0,0
30910,2020-01,3.3. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA SOCIALNEGA VARSTVA,VARSTVENO DELOVNI CENTER MURSKA,61,84.839,1.391,14.722,241,0,0,0,0,0,0,6.034,99,0,0,0,0
30929,2020-01,3.3. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA SOCIALNEGA VARSTVA,VDC Črnomelj,25,34.224,1.369,5.778,231,0,0,0,0,0,0,2.179,87,0,0,0,0
30937,2020-01,3.3. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA SOCIALNEGA VARSTVA,VDC KOPER,55,72.781,1.323,10.261,187,1.284,23,121,2,0,0,6.171,112,288,5,0,0
30945,2020-01,3.3. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA SOCIALNEGA VARSTVA,VARSTVENO DELOVNI CENTER,17,23.403,1.377,3.750,221,897,53,0,0,0,0,2.054,121,0,0,0,0
30953,2020-01,3.3. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA SOCIALNEGA VARSTVA,VDC  TOLMIN,31,44.947,1.450,6.642,214,244,8,437,14,0,0,3.123,101,0,0,0,0
30961,2020-01,3.3. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA SOCIALNEGA VARSTVA,Zavod za oskrbo na domu Ljubljana,142,147.210,1.037,12.766,90,596,4,0,0,0,0,17.952,126,2.092,15,0,0
30970,2020-01,3.3. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA SOCIALNEGA VARSTVA,Center za pomoč na domu,92,93.483,1.016,7.448,81,611,7,204,2,0,0,13.496,147,5.279,57,0,0
30988,2020-01,3.3. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA SOCIALNEGA VARSTVA,VDC SAŠA,30,41.222,1.374,4.727,158,0,0,0,0,0,0,3.419,114,0,0,0,0
31003,2020-01,3.3. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA SOCIALNEGA VARSTVA,JZ SOCIO,30,43.179,1.439,4.064,135,1.446,48,0,0,0,0,3.557,119,0,0,0,0
31011,2020-01,3.3. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA SOCIALNEGA VARSTVA,MC NOVA GORICA,7,11.907,1.701,691,99,618,88,0,0,0,0,414,59,0,0,0,0
31020,2020-01,3.3. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA SOCIALNEGA VARSTVA,VARSTVENO DELOVNI CENTER,25,35.244,1.410,5.547,222,275,11,0,0,0,0,3.347,134,0,0,0,0
31038,2020-01,3.3. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA SOCIALNEGA VARSTVA,VDC NOVA GORICA,138,193.691,1.404,35.228,255,222,2,0,0,0,0,13.958,101,1.386,10,0,0
31046,2020-01,3.3. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA SOCIALNEGA VARSTVA,VDC AJDOVŠČINA - VIPAVA,52,63.973,1.230,10.544,203,890,17,511,10,0,0,3.952,76,0,0,0,0
31062,2020-01,3.3. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA SOCIALNEGA VARSTVA,ŠTUDIJSKI CENTER ZA NARODNO,12,27.678,2.307,1.672,139,1.107,92,0,0,0,0,1.787,149,0,0,0,0
31844,2020-01,3.3. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA SOCIALNEGA VARSTVA,CSD ZASAVJE,41,66.038,1.611,5.491,134,0,0,92,2,0,0,3.973,97,0,0,0,0
31852,2020-01,3.3. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA SOCIALNEGA VARSTVA,Center za socialno delo Posavje,116,194.363,1.676,18.928,163,5.633,49,554,5,0,0,12.267,106,981,8,0,0
31852,2020-01,3.3. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA SOCIALNEGA VARSTVA,DROM,14,19.310,1.379,1.422,102,188,13,0,0,0,0,1.358,97,0,0,0,0
31860,2020-01,3.3. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA SOCIALNEGA VARSTVA,CSD OSREDNJA SLOVENIJA  VZHOD,81,127.097,1.569,9.293,115,1.783,22,677,8,0,0,10.363,128,0,0,0,0
31879,2020-01,3.3. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA SOCIALNEGA VARSTVA,CSD PRIMORSKO-NOTRANJSKA,80,113.272,1.416,9.012,113,848,11,1.350,17,44,1,7.494,94,0,0,0,0
31887,2020-01,3.3. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA SOCIALNEGA VARSTVA,CSD GORENJSKA,167,278.304,1.666,18.870,113,4.211,25,561,3,0,0,19.610,117,0,0,0,0
31895,2020-01,3.3. JAVNI ZAVODI IN DRUGI IZVAJALCI JAVNIH SLUŽB S PODROČJA SOCIALNEGA VARSTVA,Center za socialno delo Pomurje,121,206.013,1.703,17.204,142,3.854,32,350,3,0,0,13.530,112,0,0,0,0
